date,avg_sentiment_score,open,close,high,low,volume,code
2017-11-16,0.5,4063.49,4105.01,4107.62,4062.27,121384414,hs300
2017-11-17,-0.5294117647058824,4094.08,4120.85,4122.38,4081.37,191784119,hs300
2017-11-20,-0.75,4093.73,4143.83,4144.51,4060.96,137447258,hs300
2017-11-21,0.0,4131.85,4217.7,4220.26,4129.98,180350821,hs300
2017-11-22,-0.5,4228.37,4227.57,4260.64,4191.15,186477003,hs300
2017-11-23,-0.3333333333333333,4213.38,4102.4,4214.19,4086.9,178147228,hs300
2017-11-24,-0.5833333333333334,4089.47,4104.2,4116.59,4057.49,130858040,hs300
2017-11-27,-0.07142857142857142,4088.93,4049.95,4088.93,4037.15,143455268,hs300
2017-11-28,0.25,4034.21,4055.82,4056.48,4010.3,102058095,hs300
2017-11-29,-0.5238095238095238,4061.35,4053.75,4069.24,4004.69,124553642,hs300
2017-11-30,-0.14285714285714285,4034.01,4006.1,4052.8,3988.0,107983345,hs300
2017-12-01,0.14285714285714285,4003.56,3998.14,4027.11,3984.38,97386913,hs300
2017-12-04,0.0,3989.05,4018.86,4032.99,3982.32,102647219,hs300
2017-12-05,-0.25,4007.94,4040.17,4045.93,4006.54,154087076,hs300
2017-12-06,-0.2857142857142857,4027.12,4015.82,4031.75,3964.81,109286205,hs300
2017-12-07,-0.375,4003.58,3971.06,4017.95,3955.99,90254045,hs300
2017-12-08,-0.5454545454545454,3962.83,4003.38,4014.14,3955.44,89282861,hs300
2017-12-11,-0.1111111111111111,4006.88,4069.5,4069.5,4005.27,97148946,hs300
2017-12-12,-1.2,4068.51,4016.02,4070.15,4015.45,84338718,hs300
2017-12-13,-0.46153846153846156,4013.83,4050.09,4052.69,4004.74,77546131,hs300
2017-12-14,0.1,4050.9,4026.15,4057.62,4013.85,80768862,hs300
2017-12-15,-0.5,4018.73,3980.86,4020.27,3974.93,89044389,hs300
2017-12-18,-0.16666666666666666,3983.3,3985.29,4008.07,3967.93,77853375,hs300
2017-12-19,0.7142857142857143,3985.82,4035.33,4035.63,3985.82,77528985,hs300
2017-12-20,0.0,4036.02,4030.49,4044.85,4015.63,90604503,hs300
2017-12-21,0.2222222222222222,4023.08,4067.85,4080.78,4014.65,96836089,hs300
2017-12-22,0.2727272727272727,4064.91,4054.6,4076.8,4048.49,73473684,hs300
2017-12-25,0.0,4057.42,4041.54,4086.93,4026.45,91926962,hs300
2017-12-26,-0.5714285714285714,4040.62,4053.62,4056.86,4015.3,91118790,hs300
2017-12-27,-0.75,4045.28,3991.21,4047.74,3986.74,105153577,hs300
2017-12-28,-0.1111111111111111,3993.0,4018.9,4036.7,3980.24,118542886,hs300
2017-12-29,0.0,4022.88,4030.85,4043.14,4012.88,90486683,hs300
2018-01-02,0.6363636363636364,4045.21,4087.4,4087.78,4045.21,146935435,hs300
2018-01-03,0.2857142857142857,4091.46,4111.39,4140.05,4088.73,151852218,hs300
2018-01-04,-0.25,4114.12,4128.81,4137.64,4105.89,134543794,hs300
2018-01-05,0.5714285714285714,4133.34,4138.75,4151.28,4123.28,149009872,hs300
2018-01-08,0.0,4140.85,4160.16,4166.32,4127.31,173877666,hs300
2018-01-09,0.6666666666666666,4157.54,4189.3,4191.28,4153.5,139034294,hs300
2018-01-10,1.25,4187.2,4207.81,4211.05,4175.14,151121666,hs300
2018-01-11,0.3333333333333333,4197.11,4205.59,4211.8,4181.96,121578539,hs300
2018-01-12,0.0,4205.14,4225.0,4227.39,4199.02,111354794,hs300
2018-01-15,-0.3125,4229.84,4225.24,4262.93,4216.36,170907897,hs300
2018-01-16,-0.625,4215.62,4258.47,4260.21,4213.13,161494963,hs300
2018-01-17,-0.058823529411764705,4261.78,4248.12,4283.34,4230.54,214311032,hs300
2018-01-18,0.25,4259.38,4271.42,4292.64,4246.68,172032846,hs300
2018-01-19,-0.625,4281.94,4285.4,4316.57,4269.62,209490570,hs300
2018-01-22,-0.6,4276.48,4336.6,4338.48,4275.9,174643195,hs300
2018-01-23,0.2,4346.89,4382.61,4383.57,4346.79,201867585,hs300
2018-01-24,0.9166666666666666,4389.45,4389.89,4397.82,4349.09,219818889,hs300
2018-01-25,0.0,4381.98,4365.08,4392.2,4336.24,195374950,hs300
2018-01-26,1.0,4352.22,4381.3,4403.34,4351.49,177227237,hs300
2018-01-29,0.3333333333333333,4387.06,4302.02,4395.91,4287.11,191100354,hs300
2018-01-30,-0.6428571428571429,4286.68,4256.1,4308.51,4251.57,139034730,hs300
2018-01-31,0.21428571428571427,4234.11,4275.9,4287.86,4232.77,145210164,hs300
2018-02-01,-0.6428571428571429,4276.34,4245.9,4287.39,4214.29,190002934,hs300
2018-02-02,-0.4166666666666667,4213.94,4271.23,4271.76,4181.78,146066827,hs300
2018-02-05,0.5,4204.46,4274.15,4274.15,4200.14,161347799,hs300
2018-02-06,-0.4090909090909091,4182.33,4148.89,4211.52,4131.56,214910450,hs300
2018-02-07,-0.7142857142857143,4205.74,4050.5,4212.57,4048.42,203127493,hs300
2018-02-08,-0.5454545454545454,4022.88,4012.05,4071.67,3974.68,159269985,hs300
2018-02-09,-0.6,3896.17,3840.65,3911.29,3759.15,206349828,hs300
2018-02-12,0.1111111111111111,3846.27,3890.1,3907.84,3828.07,116182637,hs300
2018-02-13,-1.5,3925.6,3935.63,3986.98,3925.6,112565885,hs300
2018-02-14,-0.875,3945.09,3966.96,3971.4,3923.13,71081338,hs300
2018-02-22,-0.4,4020.97,4052.73,4058.79,4009.92,105811571,hs300
2018-02-23,-0.6666666666666666,4061.75,4071.09,4085.2,4035.23,99458746,hs300
2018-02-26,0.5,4093.4,4118.42,4128.74,4048.98,137881001,hs300
2018-02-27,1.5,4120.87,4058.98,4120.87,4051.81,125934470,hs300
2018-02-28,0.2,4016.79,4023.64,4051.71,3991.71,109343593,hs300
2018-03-01,-1.0,3994.87,4049.09,4061.03,3986.89,110199852,hs300
2018-03-02,-0.5454545454545454,4014.95,4016.46,4044.42,4006.94,96165000,hs300
2018-03-05,-0.5,4021.66,4018.1,4042.83,3995.87,87952548,hs300
2018-03-06,0.5555555555555556,4034.99,4066.56,4067.55,3998.93,138762444,hs300
2018-03-07,1.25,4063.5,4036.65,4089.7,4027.94,106952426,hs300
2018-03-08,0.5,4038.95,4077.6,4078.23,4029.71,91155810,hs300
2018-03-09,-0.5,4088.07,4108.87,4110.67,4076.45,113701808,hs300
2018-03-12,0.42857142857142855,4130.71,4127.67,4139.53,4112.77,140906739,hs300
2018-03-13,0.875,4124.33,4091.25,4130.28,4087.56,111766430,hs300
2018-03-14,0.3333333333333333,4076.06,4073.34,4089.09,4066.49,99013409,hs300
2018-03-15,0.7142857142857143,4058.71,4096.16,4098.99,4058.71,88161156,hs300
2018-03-16,2.0,4096.89,4056.42,4110.04,4055.82,84896188,hs300
2018-03-19,1.25,4054.62,4074.25,4074.52,4033.52,81502882,hs300
2018-03-20,-0.375,4045.74,4077.7,4080.19,4040.31,80605280,hs300
2018-03-21,0.5,4097.02,4061.05,4110.12,4046.24,97609488,hs300
2018-03-22,1.75,4062.07,4020.35,4072.38,4003.72,89095259,hs300
2018-03-23,-1.1666666666666667,3896.74,3904.94,3928.51,3834.94,180080449,hs300
2018-03-26,-0.6666666666666666,3862.69,3879.89,3883.9,3829.92,115139128,hs300
2018-03-27,-0.8,3927.49,3913.27,3936.78,3881.87,113700711,hs300
2018-03-28,0.0,3865.05,3842.72,3907.28,3835.88,101494908,hs300
2018-03-29,-0.6666666666666666,3854.59,3894.05,3913.96,3794.26,116629066,hs300
2018-03-30,0.6666666666666666,3893.75,3898.5,3915.35,3879.21,97512270,hs300
2018-04-02,-1.6666666666666667,3897.01,3886.92,3937.02,3882.89,111242666,hs300
2018-04-03,0.14285714285714285,3850.15,3862.48,3878.15,3839.93,95137369,hs300
2018-04-04,1.4444444444444444,3873.63,3854.86,3898.61,3852.5,88730609,hs300
2018-04-09,0.0,3851.95,3852.93,3870.67,3827.41,84105462,hs300
2018-04-10,0.42857142857142855,3860.72,3927.17,3927.42,3851.8,106173722,hs300
2018-04-11,-0.6,3934.17,3938.34,3958.71,3924.96,111933021,hs300
2018-04-12,0.7777777777777778,3935.67,3898.64,3937.78,3896.18,82699490,hs300
2018-04-13,-0.3333333333333333,3920.74,3871.14,3929.95,3866.19,71544203,hs300
2018-04-16,0.0,3862.47,3808.86,3869.16,3789.61,99217770,hs300
2018-04-17,-0.36363636363636365,3812.87,3748.64,3822.63,3745.44,90610790,hs300
2018-04-18,-0.3125,3785.31,3766.28,3789.66,3708.11,106676706,hs300
2018-04-19,-0.16666666666666666,3774.78,3811.84,3824.03,3767.8,99054060,hs300
2018-04-20,-0.1111111111111111,3801.21,3760.85,3815.44,3750.1,99282925,hs300
2018-04-23,0.8333333333333334,3754.69,3766.33,3787.4,3735.18,90356291,hs300
2018-04-24,0.4,3769.88,3843.49,3854.43,3769.88,114219525,hs300
2018-04-25,-0.2222222222222222,3824.59,3828.7,3838.69,3817.03,78172612,hs300
2018-04-26,-0.25,3823.39,3755.49,3828.71,3744.89,87150641,hs300
2018-04-27,1.6,3771.04,3756.88,3776.98,3714.64,89531726,hs300
2018-05-02,-0.2,3769.93,3763.65,3787.3,3744.55,83301035,hs300
2018-05-03,0.2222222222222222,3756.17,3793.0,3797.53,3732.37,93961118,hs300
2018-05-04,0.7,3784.32,3774.6,3801.52,3770.94,71554288,hs300
2018-05-07,0.0,3782.54,3834.19,3834.59,3776.03,87286195,hs300
2018-05-08,0.07692307692307693,3834.61,3878.68,3892.07,3833.73,94215157,hs300
2018-05-09,-0.07142857142857142,3876.13,3871.62,3878.94,3855.74,66712966,hs300
2018-05-10,0.6666666666666666,3882.84,3893.06,3894.49,3867.31,70667809,hs300
2018-05-11,0.3333333333333333,3902.15,3872.84,3903.34,3871.95,73356604,hs300
2018-05-14,0.0,3886.87,3909.29,3919.3,3886.87,81975999,hs300
2018-05-15,1.0,3920.14,3924.1,3924.34,3892.92,76049555,hs300
2018-05-16,0.6,3909.82,3892.84,3923.34,3889.19,71913646,hs300
2018-05-17,0.0,3895.49,3864.05,3899.51,3858.85,59030123,hs300
2018-05-18,-0.4,3860.16,3903.06,3903.06,3841.9,72613956,hs300
2018-05-21,2.5,3925.54,3921.24,3937.46,3913.6,92641737,hs300
2018-05-22,1.0,3918.82,3906.21,3918.82,3881.17,75368778,hs300
2018-05-23,1.3333333333333333,3898.27,3854.58,3898.27,3854.58,83722319,hs300
2018-05-24,0.2,3853.29,3827.22,3859.1,3823.92,68345022,hs300
2018-05-25,0.4,3823.74,3816.5,3841.12,3804.14,70836386,hs300
2018-05-28,-1.1428571428571428,3816.26,3833.26,3846.55,3799.32,71521132,hs300
2018-05-29,-0.75,3824.19,3804.01,3841.78,3800.67,81552662,hs300
2018-05-30,-0.5,3755.18,3723.37,3767.89,3722.07,87913285,hs300
2018-05-31,-0.375,3749.3,3802.38,3804.79,3742.53,92666894,hs300
2018-06-01,0.3333333333333333,3789.67,3770.59,3802.54,3753.84,77821813,hs300
2018-06-04,0.1,3785.19,3807.58,3813.41,3776.62,76624341,hs300
2018-06-05,0.14285714285714285,3811.29,3845.32,3845.56,3800.93,78687360,hs300
2018-06-06,-0.8571428571428571,3839.68,3837.35,3848.33,3830.9,73117237,hs300
2018-06-07,-0.3076923076923077,3846.94,3831.01,3859.85,3827.69,80256147,hs300
2018-06-08,-0.4666666666666667,3819.45,3779.62,3819.46,3759.27,83337335,hs300
2018-06-11,0.25,3770.21,3779.98,3792.55,3756.51,68709834,hs300
2018-06-12,0.1111111111111111,3783.19,3825.95,3830.47,3765.26,73206244,hs300
2018-06-13,-0.6666666666666666,3814.62,3788.34,3817.45,3782.07,66377970,hs300
2018-06-14,0.0,3774.64,3773.37,3808.16,3759.25,68471322,hs300
2018-06-15,-0.2,3763.04,3753.43,3780.34,3737.43,85488893,hs300
2018-06-19,-0.09090909090909091,3702.67,3621.12,3712.82,3583.02,160706542,hs300
2018-06-20,-0.5,3602.55,3635.44,3649.34,3578.17,86718098,hs300
2018-06-21,0.5,3633.56,3592.97,3673.56,3589.49,93908552,hs300
2018-06-22,-0.3333333333333333,3567.89,3608.9,3609.08,3542.46,75117864,hs300
2018-06-25,-0.4166666666666667,3625.8,3560.48,3631.03,3559.03,79877078,hs300
2018-06-26,-0.4166666666666667,3521.59,3531.11,3541.78,3478.21,84985269,hs300
2018-06-27,-0.16666666666666666,3525.13,3459.26,3537.66,3441.78,81491817,hs300
2018-06-28,-0.08333333333333333,3434.94,3423.53,3477.06,3416.95,75918051,hs300
2018-06-29,-0.875,3431.96,3510.98,3512.38,3425.22,77257031,hs300
2018-07-02,-0.5925925925925926,3504.46,3407.96,3506.9,3383.5,84351449,hs300
2018-07-03,-0.25,3410.48,3409.28,3422.04,3319.29,95278693,hs300
2018-07-04,0.36363636363636365,3398.78,3363.75,3418.33,3359.09,75157997,hs300
2018-07-05,-0.20833333333333334,3365.55,3342.44,3398.49,3330.71,81587981,hs300
2018-07-06,-0.4166666666666667,3347.06,3365.12,3396.25,3295.73,86097579,hs300
2018-07-09,0.3157894736842105,3378.91,3459.18,3459.32,3378.91,76601545,hs300
2018-07-10,-0.1,3464.91,3467.52,3474.14,3437.27,69548823,hs300
2018-07-11,-0.16666666666666666,3398.93,3407.53,3427.57,3375.14,72040950,hs300
2018-07-12,0.1111111111111111,3403.33,3481.06,3499.1,3403.33,96353564,hs300
2018-07-13,-0.4,3488.5,3492.69,3499.76,3474.91,72955897,hs300
2018-07-16,0.5555555555555556,3488.97,3472.09,3506.24,3459.73,68281999,hs300
2018-07-17,-0.45454545454545453,3466.42,3449.38,3467.19,3420.97,61983076,hs300
2018-07-18,-0.18181818181818182,3456.61,3431.32,3479.26,3430.16,66530330,hs300
2018-07-19,0.06666666666666667,3444.8,3428.34,3466.51,3417.96,68477716,hs300
2018-07-20,-0.6,3426.46,3492.89,3505.93,3398.95,101984727,hs300
2018-07-23,0.0,3471.86,3525.75,3527.53,3464.65,119036627,hs300
2018-07-24,-0.16666666666666666,3530.66,3581.71,3596.51,3530.66,156912435,hs300
2018-07-25,-0.14285714285714285,3589.51,3577.75,3589.98,3566.31,96758501,hs300
2018-07-26,0.2,3583.32,3536.25,3593.92,3528.64,90349641,hs300
2018-07-27,-0.6666666666666666,3533.77,3521.23,3545.41,3512.7,70178104,hs300
2018-07-30,-0.25,3520.85,3515.08,3550.9,3489.55,82116995,hs300
2018-07-31,-1.8,3510.47,3517.66,3528.15,3493.15,67980817,hs300
2018-08-01,0.36363636363636365,3530.03,3447.39,3543.61,3446.78,90348617,hs300
2018-08-02,-0.23076923076923078,3434.35,3370.96,3434.35,3322.1,101308727,hs300
2018-08-03,-1.0,3366.66,3315.28,3381.34,3315.2,70796910,hs300
2018-08-06,0.08333333333333333,3312.82,3273.27,3344.25,3257.69,77975083,hs300
2018-08-07,-0.4166666666666667,3284.98,3368.87,3368.96,3263.5,91783916,hs300
2018-08-08,-0.9285714285714286,3362.15,3314.51,3368.16,3311.77,79284865,hs300
2018-08-09,0.25,3303.48,3397.53,3408.39,3299.62,91957572,hs300
2018-08-10,-0.6666666666666666,3398.41,3405.02,3424.04,3380.57,68967299,hs300
2018-08-13,1.0,3369.98,3390.34,3396.19,3336.7,76191532,hs300
2018-08-14,-0.75,3386.48,3372.91,3391.73,3356.61,60651446,hs300
2018-08-15,-0.7333333333333333,3371.96,3291.98,3372.14,3288.71,68174055,hs300
2018-08-16,0.5333333333333333,3251.86,3276.73,3315.2,3231.56,76547366,hs300
2018-08-17,-0.2,3305.9,3229.62,3311.57,3224.1,67395413,hs300
2018-08-20,-0.3333333333333333,3238.22,3267.25,3267.25,3209.01,70904228,hs300
2018-08-21,-0.2222222222222222,3271.84,3326.65,3331.71,3270.03,75205583,hs300
2018-08-22,-0.6153846153846154,3328.97,3307.95,3328.97,3299.39,50787057,hs300
2018-08-23,0.0,3308.46,3320.03,3336.11,3285.81,61112334,hs300
2018-08-24,-0.25,3308.48,3325.33,3353.04,3291.87,63765897,hs300
2018-08-27,-1.0,3339.39,3406.57,3406.57,3339.26,94270082,hs300
2018-08-28,-0.09090909090909091,3408.15,3400.17,3416.59,3388.81,75445363,hs300
2018-08-29,-0.875,3393.05,3386.57,3398.71,3377.12,67020404,hs300
2018-08-30,0.6666666666666666,3385.81,3351.09,3402.56,3349.47,68385290,hs300
2018-08-31,0.29411764705882354,3333.38,3334.5,3356.58,3310.87,76205630,hs300
2018-09-03,-0.25,3320.69,3321.82,3325.61,3291.78,66429855,hs300
2018-09-04,0.6923076923076923,3324.19,3363.9,3370.96,3307.96,67088807,hs300
2018-09-05,0.5454545454545454,3349.7,3298.14,3354.2,3298.14,64301888,hs300
2018-09-06,-0.06666666666666667,3286.66,3262.88,3311.5,3253.76,62300288,hs300
2018-09-07,-0.13333333333333333,3273.89,3277.64,3316.61,3253.73,63947408,hs300
2018-09-10,0.13333333333333333,3271.38,3230.07,3277.88,3227.85,63817051,hs300
2018-09-11,-0.14285714285714285,3229.71,3224.21,3245.62,3209.11,58491305,hs300
2018-09-12,0.0,3216.99,3202.02,3225.6,3194.98,54627899,hs300
2018-09-13,0.05555555555555555,3239.69,3236.57,3249.59,3191.4,67290327,hs300
2018-09-14,0.6842105263157895,3242.83,3242.09,3254.1,3227.94,60130640,hs300
2018-09-17,-0.45,3224.93,3204.92,3230.79,3200.51,52259547,hs300
2018-09-18,-0.5555555555555556,3193.64,3269.43,3270.11,3193.64,70425035,hs300
2018-09-19,-0.08,3262.0,3312.48,3335.99,3258.31,89170666,hs300
2018-09-20,0.14285714285714285,3314.88,3310.13,3332.31,3303.07,64561057,hs300
2018-09-21,1.0,3320.7,3410.49,3410.49,3307.77,108416005,hs300
2018-09-25,-0.4,3375.97,3379.8,3394.38,3367.03,69054693,hs300
2018-09-26,0.3333333333333333,3388.56,3417.24,3448.26,3383.24,93173343,hs300
2018-09-27,-1.2857142857142858,3415.95,3403.59,3423.71,3394.73,69765241,hs300
2018-09-28,0.4375,3409.96,3438.86,3444.99,3404.7,84377756,hs300
2018-10-08,-0.55,3361.56,3290.9,3364.46,3285.25,97888989,hs300
2018-10-09,0.0,3290.17,3288.69,3309.8,3276.13,66723274,hs300
2018-10-10,-0.4,3295.43,3281.6,3315.73,3256.58,64492828,hs300
2018-10-11,-0.19444444444444445,3179.54,3124.11,3209.52,3099.04,120941342,hs300
2018-10-12,-0.6,3123.37,3170.73,3184.12,3094.97,98611151,hs300
2018-10-15,-0.4375,3173.85,3126.45,3183.13,3120.23,69605023,hs300
2018-10-16,-0.17391304347826086,3128.58,3100.97,3166.09,3089.37,68887721,hs300
2018-10-17,-0.6296296296296297,3140.68,3118.25,3149.13,3062.55,76837138,hs300
2018-10-18,-0.23809523809523808,3097.79,3044.39,3097.79,3043.38,73771968,hs300
2018-10-19,-0.23529411764705882,3017.75,3134.95,3137.75,3009.5,98839688,hs300
2018-10-22,-0.3333333333333333,3159.56,3270.27,3297.38,3159.56,145862045,hs300
2018-10-23,-0.10526315789473684,3273.13,3183.43,3276.02,3163.57,121013241,hs300
2018-10-24,-0.5454545454545454,3169.46,3188.2,3245.4,3164.29,110909744,hs300
2018-10-25,0.0,3107.84,3194.31,3197.32,3099.89,106951817,hs300
2018-10-26,-1.105263157894737,3204.28,3173.64,3218.1,3151.92,101299354,hs300
2018-10-29,-0.5833333333333334,3157.49,3076.89,3158.81,3062.58,91839789,hs300
2018-10-30,0.0,3061.93,3110.26,3146.63,3050.77,116070101,hs300
2018-10-31,0.25,3116.66,3153.82,3168.92,3106.03,111207455,hs300
2018-11-01,0.5,3185.2,3177.03,3217.8,3173.1,132653379,hs300
2018-11-02,-0.7,3258.61,3290.25,3290.25,3222.44,153466104,hs300
2018-11-05,-0.09090909090909091,3269.47,3262.84,3279.88,3230.36,109706683,hs300
2018-11-06,-0.5,3254.98,3243.15,3254.98,3213.9,83869138,hs300
2018-11-07,-0.3333333333333333,3243.88,3221.91,3270.5,3218.42,91615528,hs300
2018-11-08,-0.42105263157894735,3251.73,3212.77,3253.57,3207.71,76414540,hs300
2018-11-09,0.21428571428571427,3193.3,3167.44,3193.3,3166.31,84282762,hs300
2018-11-12,-0.6,3160.25,3205.14,3206.51,3152.44,88062391,hs300
2018-11-13,0.0,3164.92,3237.38,3254.77,3161.1,126493464,hs300
2018-11-14,-0.8,3233.64,3204.94,3239.24,3200.23,113808659,hs300
2018-11-15,-0.4,3201.28,3242.37,3242.38,3198.78,98558810,hs300
2018-11-16,0.25,3242.88,3257.67,3282.39,3223.72,126876835,hs300
2018-11-19,0.0,3258.79,3294.6,3294.6,3251.07,115956595,hs300
2018-11-20,-0.7777777777777778,3268.08,3218.41,3278.78,3213.68,109361154,hs300
2018-11-21,-0.8181818181818182,3187.1,3226.49,3230.26,3185.24,84119726,hs300
2018-11-22,-0.7272727272727273,3232.97,3214.43,3235.45,3199.7,65098291,hs300
2018-11-23,-0.4444444444444444,3208.59,3143.48,3212.2,3139.39,84638255,hs300
2018-11-26,-0.7058823529411765,3148.67,3141.24,3169.44,3131.64,59379140,hs300
2018-11-27,0.0,3152.77,3137.24,3162.01,3126.29,55407832,hs300
2018-11-28,0.16666666666666666,3137.75,3178.93,3179.41,3126.62,74881955,hs300
2018-11-29,-0.10526315789473684,3198.83,3137.65,3204.86,3137.65,80498466,hs300
2018-11-30,-0.3,3136.2,3172.69,3175.15,3132.42,70921044,hs300
2018-12-03,0.9333333333333333,3260.69,3260.95,3273.64,3228.36,121487157,hs300
2018-12-04,0.2,3256.23,3267.71,3267.94,3243.7,79415039,hs300
2018-12-05,-0.5,3224.26,3252.0,3266.9,3219.98,76153052,hs300
2018-12-06,-0.26666666666666666,3218.11,3181.67,3223.52,3179.89,76328771,hs300
2018-12-07,-0.7272727272727273,3187.49,3181.56,3193.82,3176.71,53361924,hs300
2018-12-10,0.6,3153.52,3144.76,3170.15,3134.38,63437273,hs300
2018-12-11,-0.3076923076923077,3148.23,3159.82,3161.96,3143.61,53223877,hs300
2018-12-12,0.36363636363636365,3181.57,3170.61,3182.21,3160.28,53309914,hs300
2018-12-13,-0.23076923076923078,3178.89,3219.69,3234.08,3169.42,90442755,hs300
2018-12-14,0.09090909090909091,3207.35,3165.91,3210.72,3165.91,84301250,hs300
2018-12-17,0.18181818181818182,3158.28,3161.2,3167.51,3134.37,66497007,hs300
2018-12-18,0.0,3139.95,3128.43,3165.0,3114.47,63820319,hs300
2018-12-19,-0.15789473684210525,3133.74,3091.13,3137.01,3086.76,55522299,hs300
2018-12-20,-0.3181818181818182,3083.54,3067.42,3097.72,3044.29,69749463,hs300
2018-12-21,0.52,3055.33,3029.4,3057.4,3007.61,76758101,hs300
2018-12-24,0.1111111111111111,3015.5,3038.2,3040.35,3007.33,57299615,hs300
2018-12-25,-0.5714285714285714,3006.88,3017.28,3030.14,2964.88,78689425,hs300
2018-12-26,0.16666666666666666,3012.87,3002.03,3029.06,2996.48,55647032,hs300
2018-12-27,0.08695652173913043,3042.95,2990.51,3047.23,2990.51,80541785,hs300
2018-12-28,-0.26666666666666666,2994.79,3010.65,3024.35,2984.82,71053779,hs300
2019-01-02,0.1875,3017.07,2969.54,3018.78,2958.49,68663021,hs300
2019-01-03,0.5555555555555556,2963.02,2964.84,3000.44,2953.25,70867103,hs300
2019-01-04,0.16666666666666666,2940.19,3035.87,3036.81,2935.83,103318972,hs300
2019-01-07,0.5454545454545454,3055.15,3054.3,3061.75,3035.91,101164359,hs300
2019-01-08,-0.4,3049.87,3047.7,3055.51,3038.53,86170585,hs300
2019-01-09,-0.4,3065.23,3078.48,3117.96,3062.85,107364350,hs300
2019-01-10,0.75,3077.48,3072.69,3092.54,3062.57,85271756,hs300
2019-01-11,0.2222222222222222,3082.26,3094.78,3102.83,3071.03,71786424,hs300
2019-01-14,0.0,3092.5,3067.78,3097.41,3064.38,66121702,hs300
2019-01-15,0.04,3071.52,3127.99,3129.37,3064.67,88772962,hs300
2019-01-16,0.3333333333333333,3126.13,3128.65,3135.01,3117.29,80214341,hs300
2019-01-17,0.6875,3132.63,3111.42,3141.71,3110.06,80174871,hs300
2019-01-18,0.2857142857142857,3124.5,3168.17,3171.69,3120.35,103963834,hs300
2019-01-21,0.2857142857142857,3170.88,3185.64,3199.21,3170.88,93915022,hs300
2019-01-22,-0.25,3181.95,3143.32,3181.95,3135.34,72990528,hs300
2019-01-23,0.0,3136.1,3141.05,3157.63,3131.87,59870478,hs300
2019-01-24,0.4,3146.6,3158.78,3165.63,3125.3,72934636,hs300
2019-01-25,0.5714285714285714,3165.18,3184.47,3203.17,3164.41,83967729,hs300
2019-01-28,0.5,3203.12,3183.78,3228.87,3174.72,82622431,hs300
2019-01-29,0.1111111111111111,3177.26,3193.97,3200.99,3148.23,77658334,hs300
2019-01-30,0.21052631578947367,3181.66,3168.48,3202.9,3167.89,63746517,hs300
2019-01-31,0.3333333333333333,3182.7,3201.63,3216.07,3178.01,86247839,hs300
2019-02-01,-0.36363636363636365,3225.73,3247.4,3247.5,3207.72,82019641,hs300
2019-02-11,0.7142857142857143,3239.81,3306.47,3307.06,3239.81,98818434,hs300
2019-02-12,1.25,3306.35,3330.34,3335.36,3298.63,122232462,hs300
2019-02-13,1.0,3337.78,3397.03,3405.58,3329.14,163828332,hs300
2019-02-14,0.375,3392.85,3402.14,3415.4,3381.98,151127290,hs300
2019-02-15,-0.5,3391.24,3338.7,3395.03,3335.87,143668603,hs300
2019-02-18,-0.25,3366.42,3445.74,3445.74,3366.42,182886089,hs300
2019-02-19,1.1666666666666667,3454.72,3439.61,3480.79,3419.07,179083785,hs300
2019-02-20,0.3333333333333333,3449.93,3451.93,3463.77,3421.5,147390311,hs300
2019-02-21,0.5555555555555556,3450.14,3442.71,3500.25,3431.63,180143287,hs300
2019-02-22,0.6666666666666666,3439.38,3520.12,3520.12,3417.98,187237974,hs300
2019-02-25,0.3,3575.85,3729.48,3729.48,3574.69,342557122,hs300
2019-02-26,0.8,3734.71,3684.69,3762.11,3679.27,358038698,hs300
2019-02-27,0.23076923076923078,3682.81,3678.39,3737.63,3638.33,286236007,hs300
2019-02-28,0.2857142857142857,3675.26,3669.37,3695.46,3650.05,184810220,hs300
2019-03-01,-0.2,3699.22,3749.71,3749.71,3668.77,204711004,hs300
2019-03-04,0.0,3783.04,3794.1,3886.58,3764.78,323490126,hs300
2019-03-05,0.0,3785.38,3816.01,3816.16,3770.79,230853166,hs300
2019-03-06,0.4666666666666667,3822.86,3848.09,3855.16,3787.52,318077371,hs300
2019-03-07,0.125,3841.15,3808.85,3845.18,3778.8,329846548,hs300
2019-03-08,0.5714285714285714,3721.4,3657.58,3774.54,3656.19,317990077,hs300
2019-03-11,-0.3333333333333333,3663.98,3729.95,3731.91,3650.81,230912865,hs300
2019-03-12,0.4666666666666667,3758.32,3755.35,3804.72,3723.68,274926382,hs300
2019-03-13,0.375,3758.71,3724.19,3763.09,3708.81,233682248,hs300
2019-03-14,-0.5652173913043478,3710.29,3698.49,3747.82,3673.85,190817237,hs300
2019-03-15,-0.6666666666666666,3713.94,3745.0,3782.24,3713.94,175174544,hs300
2019-03-18,0.4444444444444444,3753.64,3851.75,3851.75,3733.68,216928060,hs300
2019-03-19,0.2857142857142857,3856.59,3833.96,3868.33,3815.22,181727110,hs300
2019-03-20,0.21428571428571427,3825.34,3835.44,3855.15,3790.51,175632090,hs300
2019-03-21,0.4,3840.28,3836.89,3864.07,3823.47,196310310,hs300
2019-03-22,0.375,3838.13,3833.8,3845.58,3786.59,171356993,hs300
2019-03-25,0.3333333333333333,3776.44,3742.83,3807.18,3741.61,198586329,hs300
2019-03-26,-0.125,3766.53,3700.44,3770.84,3687.55,173046579,hs300
